Development Name,Borough,Account Name,Location,Meter AMR,Meter Scope,TDS #,EDP,RC Code,Funding Source,AMP #,Vendor Name,UMIS BILL ID,Revenue Month,Service Start Date,Service End Date,# days,Meter Number,Estimated,Current Charges,Rate Class,Bill Analyzed,Consumption (HCF),Water&Sewer Charges,Other Charges
FHA REPOSSESSED HOUSES (GROUP V),FHA,FHA REPOSSESSED HOUSES (GROUP V),134-17 120TH AVENUE,AMR,,260,397,Q026000,FEDERAL,NY005012090P,NEW YORK CITY WATER BOARD,10482280,2021-09,08/24/2021,09/20/2021,27,V48018374,N,84.95,Basic Water and Sewer,Yes,8,84.95,0
FHA REPOSSESSED HOUSES (GROUP V),FHA,FHA REPOSSESSED HOUSES (GROUP V),134-17 120TH AVENUE,AMR,,260,397,Q026000,FEDERAL,NY005012090P,NEW YORK CITY WATER BOARD,10595168,2021-10,09/20/2021,10/20/2021,30,V48018374,N,116.81,Basic Water and Sewer,Yes,11,116.81,0
FHA REPOSSESSED HOUSES (GROUP V),FHA,FHA REPOSSESSED HOUSES (GROUP V),134-17 120TH AVENUE,AMR,,260,397,Q026000,FEDERAL,NY005012090P,NEW YORK CITY WATER BOARD,10691786,2021-11,10/20/2021,11/18/2021,29,V48018374,N,127.43,Basic Water and Sewer,Yes,12,127.43,0
FHA REPOSSESSED HOUSES (GROUP V),FHA,FHA REPOSSESSED HOUSES (GROUP V),134-17 120TH AVENUE,AMR,,260,397,Q026000,FEDERAL,NY005012090P,NEW YORK CITY WATER BOARD,10802893,2021-12,11/18/2021,12/20/2021,32,V48018374,N,148.67,Basic Water and Sewer,Yes,14,148.67,0
FHA REPOSSESSED HOUSES (GROUP V),FHA,FHA REPOSSESSED HOUSES (GROUP V),134-17 120TH AVENUE,AMR,,260,397,Q026000,FEDERAL,NY005012090P,NEW YORK CITY WATER BOARD,10899223,2022-01,12/20/2021,01/19/2022,30,V48018374,N,138.05,Basic Water and Sewer,Yes,13,138.05,0
FHA REPOSSESSED HOUSES (GROUP V),FHA,FHA REPOSSESSED HOUSES (GROUP V),137-24 219TH STREET,AMR,,260,397,Q026000,FEDERAL,NY005012090P,NEW YORK CITY WATER BOARD,9734879,2021-01,12/22/2020,01/21/2021,30,E20466763,N,38.07,Basic Water and Sewer,Yes,0,0,38.07
FHA REPOSSESSED HOUSES (GROUP V),FHA,FHA REPOSSESSED HOUSES (GROUP V),137-24 219TH STREET,AMR,,260,397,Q026000,FEDERAL,NY005012090P,NEW YORK CITY WATER BOARD,9810523,2021-02,01/21/2021,02/22/2021,32,E20466763,N,40.61,Basic Water and Sewer,Yes,0,0,40.61
FHA REPOSSESSED HOUSES (GROUP V),FHA,FHA REPOSSESSED HOUSES (GROUP V),137-24 219TH STREET,AMR,,260,397,Q026000,FEDERAL,NY005012090P,NEW YORK CITY WATER BOARD,9924577,2021-03,02/22/2021,03/24/2021,30,E20466763,N,38.07,Basic Water and Sewer,Yes,0,38.07,0
FHA REPOSSESSED HOUSES (GROUP V),FHA,FHA REPOSSESSED HOUSES (GROUP V),137-24 219TH STREET,AMR,,260,397,Q026000,FEDERAL,NY005012090P,NEW YORK CITY WATER BOARD,10034277,2021-04,03/24/2021,04/22/2021,29,E20466763,N,36.80,Basic Water and Sewer,Yes,0,0,36.8
FHA REPOSSESSED HOUSES (GROUP V),FHA,FHA REPOSSESSED HOUSES (GROUP V),137-24 219TH STREET,AMR,,260,397,Q026000,FEDERAL,NY005012090P,NEW YORK CITY WATER BOARD,10100207,2021-05,04/22/2021,05/24/2021,32,E20466763,N,40.61,Basic Water and Sewer,Yes,0,40.61,0
FHA REPOSSESSED HOUSES (GROUP V),FHA,FHA REPOSSESSED HOUSES (GROUP V),137-24 219TH STREET,AMR,,260,397,Q026000,FEDERAL,NY005012090P,NEW YORK CITY WATER BOARD,10199809,2021-06,05/24/2021,06/23/2021,30,E20466763,N,38.07,Basic Water and Sewer,Yes,0,0,38.07
FHA REPOSSESSED HOUSES (GROUP V),FHA,FHA REPOSSESSED HOUSES (GROUP V),137-24 219TH STREET,AMR,,260,397,Q026000,FEDERAL,NY005012090P,NEW YORK CITY WATER BOARD,10271883,2021-07,06/23/2021,07/22/2021,29,E20466763,N,36.80,Basic Water and Sewer,Yes,0,0,36.8
FHA REPOSSESSED HOUSES (GROUP V),FHA,FHA REPOSSESSED HOUSES (GROUP V),137-24 219TH STREET,AMR,,260,397,Q026000,FEDERAL,NY005012090P,NEW YORK CITY WATER BOARD,10382221,2021-08,07/22/2021,08/24/2021,33,E20466763,N,41.88,Basic Water and Sewer,Yes,0,41.88,0
FHA REPOSSESSED HOUSES (GROUP V),FHA,FHA REPOSSESSED HOUSES (GROUP V),137-24 219TH STREET,AMR,,260,397,Q026000,FEDERAL,NY005012090P,NEW YORK CITY WATER BOARD,10482545,2021-09,08/24/2021,09/20/2021,27,E20466763,N,33.00,Basic Water and Sewer,Yes,0,33,0
FHA REPOSSESSED HOUSES (GROUP V),FHA,FHA REPOSSESSED HOUSES (GROUP V),137-24 219TH STREET,AMR,,260,397,Q026000,FEDERAL,NY005012090P,NEW YORK CITY WATER BOARD,10594513,2021-10,09/20/2021,10/20/2021,30,E20466763,N,38.07,Basic Water and Sewer,Yes,0,38.07,0
FHA REPOSSESSED HOUSES (GROUP V),FHA,FHA REPOSSESSED HOUSES (GROUP V),137-24 219TH STREET,AMR,,260,397,Q026000,FEDERAL,NY005012090P,NEW YORK CITY WATER BOARD,10712281,2021-11,10/20/2021,11/18/2021,29,E20466763,N,26.80,Basic Water and Sewer,Yes,0,36.8,-10
FHA REPOSSESSED HOUSES (GROUP V),FHA,FHA REPOSSESSED HOUSES (GROUP V),137-24 219TH STREET,AMR,,260,397,Q026000,FEDERAL,NY005012090P,NEW YORK CITY WATER BOARD,10786642,2021-12,11/18/2021,12/20/2021,32,E20466763,N,40.61,Basic Water and Sewer,Yes,0,40.61,0
FHA REPOSSESSED HOUSES (GROUP V),FHA,FHA REPOSSESSED HOUSES (GROUP V),137-24 219TH STREET,AMR,,260,397,Q026000,FEDERAL,NY005012090P,NEW YORK CITY WATER BOARD,10873148,2022-01,12/20/2021,01/19/2022,30,E20466763,N,38.07,Basic Water and Sewer,Yes,0,38.07,0
FHA REPOSSESSED HOUSES (GROUP V),FHA,FHA REPOSSESSED HOUSES (GROUP V),163-34 CLAUDE AVENUE,AMR,,260,397,Q026000,FEDERAL,NY005012090P,NEW YORK CITY WATER BOARD,9735574,2021-01,12/22/2020,01/21/2021,30,V48012858,N,268.69,Basic Water and Sewer,Yes,26,268.69,0
FHA REPOSSESSED HOUSES (GROUP V),FHA,FHA REPOSSESSED HOUSES (GROUP V),163-34 CLAUDE AVENUE,AMR,,260,397,Q026000,FEDERAL,NY005012090P,NEW YORK CITY WATER BOARD,9808067,2021-02,01/21/2021,02/22/2021,32,V48012858,N,258.35,Basic Water and Sewer,Yes,25,258.35,0
FHA REPOSSESSED HOUSES (GROUP V),FHA,FHA REPOSSESSED HOUSES (GROUP V),163-34 CLAUDE AVENUE,AMR,,260,397,Q026000,FEDERAL,NY005012090P,NEW YORK CITY WATER BOARD,9924472,2021-03,02/22/2021,03/24/2021,30,V48012858,N,227.35,Basic Water and Sewer,Yes,22,227.35,0
FHA REPOSSESSED HOUSES (GROUP V),FHA,FHA REPOSSESSED HOUSES (GROUP V),163-34 CLAUDE AVENUE,AMR,,260,397,Q026000,FEDERAL,NY005012090P,NEW YORK CITY WATER BOARD,10042701,2021-04,03/24/2021,04/22/2021,29,V48012858,N,320.36,Basic Water and Sewer,Yes,31,320.36,0
FHA REPOSSESSED HOUSES (GROUP V),FHA,FHA REPOSSESSED HOUSES (GROUP V),163-34 CLAUDE AVENUE,AMR,,260,397,Q026000,FEDERAL,NY005012090P,NEW YORK CITY WATER BOARD,10100983,2021-05,04/22/2021,05/24/2021,32,V48012858,N,372.03,Basic Water and Sewer,Yes,36,372.03,0
FHA REPOSSESSED HOUSES (GROUP V),FHA,FHA REPOSSESSED HOUSES (GROUP V),163-34 CLAUDE AVENUE,AMR,,260,397,Q026000,FEDERAL,NY005012090P,NEW YORK CITY WATER BOARD,10199556,2021-06,05/24/2021,06/23/2021,30,V48012858,N,444.37,Basic Water and Sewer,Yes,43,444.37,0
FHA REPOSSESSED HOUSES (GROUP V),FHA,FHA REPOSSESSED HOUSES (GROUP V),163-34 CLAUDE AVENUE,AMR,,260,397,Q026000,FEDERAL,NY005012090P,NEW YORK CITY WATER BOARD,10272059,2021-07,06/23/2021,07/22/2021,29,V48012858,N,537.86,Basic Water and Sewer,Yes,51,537.86,0
FHA REPOSSESSED HOUSES (GROUP V),FHA,FHA REPOSSESSED HOUSES (GROUP V),163-34 CLAUDE AVENUE,AMR,,260,397,Q026000,FEDERAL,NY005012090P,NEW YORK CITY WATER BOARD,10382285,2021-08,07/22/2021,08/24/2021,33,V48012858,N,690.24,Basic Water and Sewer,Yes,65,690.24,0
FHA REPOSSESSED HOUSES (GROUP V),FHA,FHA REPOSSESSED HOUSES (GROUP V),163-34 CLAUDE AVENUE,AMR,,260,397,Q026000,FEDERAL,NY005012090P,NEW YORK CITY WATER BOARD,10482496,2021-09,08/24/2021,09/20/2021,27,V48012858,N,541.57,Basic Water and Sewer,Yes,51,541.57,0
FHA REPOSSESSED HOUSES (GROUP V),FHA,FHA REPOSSESSED HOUSES (GROUP V),163-34 CLAUDE AVENUE,AMR,,260,397,Q026000,FEDERAL,NY005012090P,NEW YORK CITY WATER BOARD,10603295,2021-10,09/20/2021,10/20/2021,30,V48012858,N,615.90,Basic Water and Sewer,Yes,58,615.9,0
FHA REPOSSESSED HOUSES (GROUP V),FHA,FHA REPOSSESSED HOUSES (GROUP V),163-34 CLAUDE AVENUE,AMR,,260,397,Q026000,FEDERAL,NY005012090P,NEW YORK CITY WATER BOARD,10717822,2021-11,10/20/2021,11/18/2021,29,V48012858,N,308.57,Basic Water and Sewer,Yes,30,318.57,-10
FHA REPOSSESSED HOUSES (GROUP V),FHA,FHA REPOSSESSED HOUSES (GROUP V),163-34 CLAUDE AVENUE,AMR,,260,397,Q026000,FEDERAL,NY005012090P,NEW YORK CITY WATER BOARD,10781860,2021-12,11/18/2021,12/20/2021,32,V48012858,N,350.43,Basic Water and Sewer,Yes,33,350.43,0
FHA REPOSSESSED HOUSES (GROUP V),FHA,FHA REPOSSESSED HOUSES (GROUP V),163-34 CLAUDE AVENUE,AMR,,260,397,Q026000,FEDERAL,NY005012090P,NEW YORK CITY WATER BOARD,10872975,2022-01,12/20/2021,01/19/2022,30,V48012858,N,392.90,Basic Water and Sewer,Yes,37,392.9,0
FHA REPOSSESSED HOUSES (GROUP V),FHA,FHA REPOSSESSED HOUSES (GROUP V),174-36 126TH AVENUE,AMR,,260,397,Q026000,FEDERAL,NY005012090P,NEW YORK CITY WATER BOARD,9735555,2021-01,12/22/2020,01/21/2021,30,V48009383,N,38.07,Basic Water and Sewer,Yes,4,38.07,0
FHA REPOSSESSED HOUSES (GROUP V),FHA,FHA REPOSSESSED HOUSES (GROUP V),174-36 126TH AVENUE,AMR,,260,397,Q026000,FEDERAL,NY005012090P,NEW YORK CITY WATER BOARD,9814464,2021-02,01/21/2021,02/22/2021,32,V48009383,N,40.61,Basic Water and Sewer,Yes,5,40.61,0
FHA REPOSSESSED HOUSES (GROUP V),FHA,FHA REPOSSESSED HOUSES (GROUP V),174-36 126TH AVENUE,AMR,,260,397,Q026000,FEDERAL,NY005012090P,NEW YORK CITY WATER BOARD,9924421,2021-03,02/22/2021,03/24/2021,30,V48009383,N,51.67,Basic Water and Sewer,Yes,5,51.67,0
FHA REPOSSESSED HOUSES (GROUP V),FHA,FHA REPOSSESSED HOUSES (GROUP V),174-36 126TH AVENUE,AMR,,260,397,Q026000,FEDERAL,NY005012090P,NEW YORK CITY WATER BOARD,10034409,2021-04,03/24/2021,04/22/2021,29,V48009383,N,51.67,Basic Water and Sewer,Yes,5,51.67,0
FHA REPOSSESSED HOUSES (GROUP V),FHA,FHA REPOSSESSED HOUSES (GROUP V),174-36 126TH AVENUE,AMR,,260,397,Q026000,FEDERAL,NY005012090P,NEW YORK CITY WATER BOARD,10099930,2021-05,04/22/2021,05/24/2021,32,V48009383,N,40.61,Basic Water and Sewer,Yes,4,40.61,0
FHA REPOSSESSED HOUSES (GROUP V),FHA,FHA REPOSSESSED HOUSES (GROUP V),174-36 126TH AVENUE,AMR,,260,397,Q026000,FEDERAL,NY005012090P,NEW YORK CITY WATER BOARD,10199322,2021-06,05/24/2021,06/23/2021,30,V48009383,N,62.00,Basic Water and Sewer,Yes,6,62,0
FHA REPOSSESSED HOUSES (GROUP V),FHA,FHA REPOSSESSED HOUSES (GROUP V),174-36 126TH AVENUE,AMR,,260,397,Q026000,FEDERAL,NY005012090P,NEW YORK CITY WATER BOARD,10272063,2021-07,06/23/2021,07/22/2021,29,V48009383,N,63.43,Basic Water and Sewer,Yes,6,63.43,0
FHA REPOSSESSED HOUSES (GROUP V),FHA,FHA REPOSSESSED HOUSES (GROUP V),174-36 126TH AVENUE,AMR,,260,397,Q026000,FEDERAL,NY005012090P,NEW YORK CITY WATER BOARD,10382283,2021-08,07/22/2021,08/24/2021,33,V48009383,N,63.71,Basic Water and Sewer,Yes,6,63.71,0
FHA REPOSSESSED HOUSES (GROUP V),FHA,FHA REPOSSESSED HOUSES (GROUP V),174-36 126TH AVENUE,AMR,,260,397,Q026000,FEDERAL,NY005012090P,NEW YORK CITY WATER BOARD,10495768,2021-09,08/24/2021,09/20/2021,27,V48009383,N,53.10,Basic Water and Sewer,Yes,5,53.1,0
FHA REPOSSESSED HOUSES (GROUP V),FHA,FHA REPOSSESSED HOUSES (GROUP V),174-36 126TH AVENUE,AMR,,260,397,Q026000,FEDERAL,NY005012090P,NEW YORK CITY WATER BOARD,10598826,2021-10,09/20/2021,10/20/2021,30,V48009383,N,53.10,Basic Water and Sewer,Yes,5,53.1,0
FHA REPOSSESSED HOUSES (GROUP V),FHA,FHA REPOSSESSED HOUSES (GROUP V),174-36 126TH AVENUE,AMR,,260,397,Q026000,FEDERAL,NY005012090P,NEW YORK CITY WATER BOARD,10717820,2021-11,10/20/2021,11/18/2021,29,V48009383,N,32.48,Basic Water and Sewer,Yes,4,42.48,-10
FHA REPOSSESSED HOUSES (GROUP V),FHA,FHA REPOSSESSED HOUSES (GROUP V),174-36 126TH AVENUE,AMR,,260,397,Q026000,FEDERAL,NY005012090P,NEW YORK CITY WATER BOARD,10781876,2021-12,11/18/2021,12/20/2021,32,V48009383,N,63.71,Basic Water and Sewer,Yes,6,63.71,0
FHA REPOSSESSED HOUSES (GROUP V),FHA,FHA REPOSSESSED HOUSES (GROUP V),174-36 126TH AVENUE,AMR,,260,397,Q026000,FEDERAL,NY005012090P,NEW YORK CITY WATER BOARD,10872982,2022-01,12/20/2021,01/19/2022,30,V48009383,N,42.48,Basic Water and Sewer,Yes,4,42.48,0
FHA REPOSSESSED HOUSES (GROUP V),FHA,FHA REPOSSESSED HOUSES (GROUP V),102-36 187TH STREET,AMR,,260,397,Q026000,FEDERAL,NY005012090P,NEW YORK CITY WATER BOARD,9735252,2021-01,12/22/2020,01/21/2021,30,B15006290,N,93.01,Basic Water and Sewer,Yes,9,93.01,0
FHA REPOSSESSED HOUSES (GROUP V),FHA,FHA REPOSSESSED HOUSES (GROUP V),102-36 187TH STREET,AMR,,260,397,Q026000,FEDERAL,NY005012090P,NEW YORK CITY WATER BOARD,9815192,2021-02,01/21/2021,02/22/2021,32,B15006290,N,124.01,Basic Water and Sewer,Yes,12,124.01,0
FHA REPOSSESSED HOUSES (GROUP V),FHA,FHA REPOSSESSED HOUSES (GROUP V),102-36 187TH STREET,AMR,,260,397,Q026000,FEDERAL,NY005012090P,NEW YORK CITY WATER BOARD,9924438,2021-03,02/22/2021,03/24/2021,30,B15006290,N,113.68,Basic Water and Sewer,Yes,11,113.68,0
FHA REPOSSESSED HOUSES (GROUP V),FHA,FHA REPOSSESSED HOUSES (GROUP V),102-36 187TH STREET,AMR,,260,397,Q026000,FEDERAL,NY005012090P,NEW YORK CITY WATER BOARD,10035179,2021-04,03/24/2021,04/22/2021,29,B15006290,N,113.68,Basic Water and Sewer,Yes,11,113.68,0
FHA REPOSSESSED HOUSES (GROUP V),FHA,FHA REPOSSESSED HOUSES (GROUP V),102-36 187TH STREET,AMR,,260,397,Q026000,FEDERAL,NY005012090P,NEW YORK CITY WATER BOARD,10099989,2021-05,04/22/2021,05/24/2021,32,B15006290,N,134.34,Basic Water and Sewer,Yes,13,134.34,0
FHA REPOSSESSED HOUSES (GROUP V),FHA,FHA REPOSSESSED HOUSES (GROUP V),102-36 187TH STREET,AMR,,260,397,Q026000,FEDERAL,NY005012090P,NEW YORK CITY WATER BOARD,10199622,2021-06,05/24/2021,06/23/2021,30,B15006290,N,103.34,Basic Water and Sewer,Yes,10,103.34,0
FHA REPOSSESSED HOUSES (GROUP V),FHA,FHA REPOSSESSED HOUSES (GROUP V),102-36 187TH STREET,AMR,,260,397,Q026000,FEDERAL,NY005012090P,NEW YORK CITY WATER BOARD,10272086,2021-07,06/23/2021,07/22/2021,29,B15006290,N,105.33,Basic Water and Sewer,Yes,10,105.33,0
FHA REPOSSESSED HOUSES (GROUP V),FHA,FHA REPOSSESSED HOUSES (GROUP V),102-36 187TH STREET,AMR,,260,397,Q026000,FEDERAL,NY005012090P,NEW YORK CITY WATER BOARD,10382262,2021-08,07/22/2021,08/24/2021,33,B15006290,N,106.19,Basic Water and Sewer,Yes,10,106.19,0
FHA REPOSSESSED HOUSES (GROUP V),FHA,FHA REPOSSESSED HOUSES (GROUP V),102-36 187TH STREET,AMR,,260,397,Q026000,FEDERAL,NY005012090P,NEW YORK CITY WATER BOARD,10495706,2021-09,08/24/2021,09/20/2021,27,B15006290,N,95.57,Basic Water and Sewer,Yes,9,95.57,0
FHA REPOSSESSED HOUSES (GROUP V),FHA,FHA REPOSSESSED HOUSES (GROUP V),102-36 187TH STREET,AMR,,260,397,Q026000,FEDERAL,NY005012090P,NEW YORK CITY WATER BOARD,10598288,2021-10,09/20/2021,10/20/2021,30,B15006290,N,106.19,Basic Water and Sewer,Yes,10,106.19,0
FHA REPOSSESSED HOUSES (GROUP V),FHA,FHA REPOSSESSED HOUSES (GROUP V),102-36 187TH STREET,AMR,,260,397,Q026000,FEDERAL,NY005012090P,NEW YORK CITY WATER BOARD,10717814,2021-11,10/20/2021,11/18/2021,29,B15006290,N,96.19,Basic Water and Sewer,Yes,10,106.19,-10
FHA REPOSSESSED HOUSES (GROUP V),FHA,FHA REPOSSESSED HOUSES (GROUP V),102-36 187TH STREET,AMR,,260,397,Q026000,FEDERAL,NY005012090P,NEW YORK CITY WATER BOARD,10781883,2021-12,11/18/2021,12/20/2021,32,B15006290,N,116.81,Basic Water and Sewer,Yes,11,116.81,0
FHA REPOSSESSED HOUSES (GROUP V),FHA,FHA REPOSSESSED HOUSES (GROUP V),102-36 187TH STREET,AMR,,260,397,Q026000,FEDERAL,NY005012090P,NEW YORK CITY WATER BOARD,10872987,2022-01,12/20/2021,01/19/2022,30,B15006290,N,116.81,Basic Water and Sewer,Yes,11,116.81,0
FHA REPOSSESSED HOUSES (GROUP V),FHA,FHA REPOSSESSED HOUSES (GROUP V),115-22 210TH STREET,AMR,,260,397,Q026000,FEDERAL,NY005012090P,NEW YORK CITY WATER BOARD,9735263,2021-01,12/22/2020,01/21/2021,30,E19202665,N,341.03,Basic Water and Sewer,Yes,33,341.03,0
FHA REPOSSESSED HOUSES (GROUP V),FHA,FHA REPOSSESSED HOUSES (GROUP V),115-22 210TH STREET,AMR,,260,397,Q026000,FEDERAL,NY005012090P,NEW YORK CITY WATER BOARD,9807554,2021-02,01/21/2021,02/22/2021,32,E19202665,N,403.03,Basic Water and Sewer,Yes,39,403.03,0
FHA REPOSSESSED HOUSES (GROUP V),FHA,FHA REPOSSESSED HOUSES (GROUP V),115-22 210TH STREET,AMR,,260,397,Q026000,FEDERAL,NY005012090P,NEW YORK CITY WATER BOARD,9924432,2021-03,02/22/2021,03/24/2021,30,E19202665,N,310.02,Basic Water and Sewer,Yes,30,310.02,0
FHA REPOSSESSED HOUSES (GROUP V),FHA,FHA REPOSSESSED HOUSES (GROUP V),115-22 210TH STREET,AMR,,260,397,Q026000,FEDERAL,NY005012090P,NEW YORK CITY WATER BOARD,10036124,2021-04,03/24/2021,04/22/2021,29,E19202665,N,268.69,Basic Water and Sewer,Yes,26,268.69,0
FHA REPOSSESSED HOUSES (GROUP V),FHA,FHA REPOSSESSED HOUSES (GROUP V),115-22 210TH STREET,AMR,,260,397,Q026000,FEDERAL,NY005012090P,NEW YORK CITY WATER BOARD,10099978,2021-05,04/22/2021,05/24/2021,32,E19202665,N,279.02,Basic Water and Sewer,Yes,27,279.02,0
FHA REPOSSESSED HOUSES (GROUP V),FHA,FHA REPOSSESSED HOUSES (GROUP V),115-22 210TH STREET,AMR,,260,397,Q026000,FEDERAL,NY005012090P,NEW YORK CITY WATER BOARD,10199627,2021-06,05/24/2021,06/23/2021,30,E19202665,N,258.35,Basic Water and Sewer,Yes,25,258.35,0
FHA REPOSSESSED HOUSES (GROUP V),FHA,FHA REPOSSESSED HOUSES (GROUP V),115-22 210TH STREET,AMR,,260,397,Q026000,FEDERAL,NY005012090P,NEW YORK CITY WATER BOARD,10289829,2021-07,06/23/2021,07/22/2021,29,E19202665,N,305.67,Basic Water and Sewer,Yes,29,305.67,0
FHA REPOSSESSED HOUSES (GROUP V),FHA,FHA REPOSSESSED HOUSES (GROUP V),115-22 210TH STREET,AMR,,260,397,Q026000,FEDERAL,NY005012090P,NEW YORK CITY WATER BOARD,10401227,2021-08,07/22/2021,08/24/2021,33,E19202665,N,350.43,Basic Water and Sewer,Yes,33,350.43,0
FHA REPOSSESSED HOUSES (GROUP V),FHA,FHA REPOSSESSED HOUSES (GROUP V),115-22 210TH STREET,AMR,,260,397,Q026000,FEDERAL,NY005012090P,NEW YORK CITY WATER BOARD,10490130,2021-09,08/24/2021,09/20/2021,27,E19202665,N,297.33,Basic Water and Sewer,Yes,28,297.33,0
FHA REPOSSESSED HOUSES (GROUP V),FHA,FHA REPOSSESSED HOUSES (GROUP V),115-22 210TH STREET,AMR,,260,397,Q026000,FEDERAL,NY005012090P,NEW YORK CITY WATER BOARD,10603318,2021-10,09/20/2021,10/20/2021,30,E19202665,N,361.05,Basic Water and Sewer,Yes,34,361.05,0
FHA REPOSSESSED HOUSES (GROUP V),FHA,FHA REPOSSESSED HOUSES (GROUP V),115-22 210TH STREET,AMR,,260,397,Q026000,FEDERAL,NY005012090P,NEW YORK CITY WATER BOARD,10695000,2021-11,10/20/2021,11/18/2021,29,E19202665,N,403.52,Basic Water and Sewer,Yes,38,403.52,0
FHA REPOSSESSED HOUSES (GROUP V),FHA,FHA REPOSSESSED HOUSES (GROUP V),115-22 210TH STREET,AMR,,260,397,Q026000,FEDERAL,NY005012090P,NEW YORK CITY WATER BOARD,10808591,2021-12,11/18/2021,12/20/2021,32,E19202665,N,446.00,Basic Water and Sewer,Yes,42,446,0
FHA REPOSSESSED HOUSES (GROUP V),FHA,FHA REPOSSESSED HOUSES (GROUP V),115-22 210TH STREET,AMR,,260,397,Q026000,FEDERAL,NY005012090P,NEW YORK CITY WATER BOARD,10899082,2022-01,12/20/2021,01/19/2022,30,E19202665,N,74.33,Basic Water and Sewer,Yes,7,74.33,0
FHA REPOSSESSED HOUSES (GROUP V),FHA,FHA REPOSSESSED HOUSES (GROUP V),115-22 210TH STREET,AMR,,260,397,Q026000,FEDERAL,NY005012090P,NEW YORK CITY WATER BOARD,11014836,2022-02,01/19/2022,02/16/2022,28,E19202665,N,53.10,Basic Water and Sewer,Exception,5,53.1,0
FHA REPOSSESSED HOUSES (GROUP V),FHA,FHA REPOSSESSED HOUSES (GROUP V),198-15 116TH AVENUE,AMR,,260,397,Q026000,FEDERAL,NY005012090P,NEW YORK CITY WATER BOARD,9734882,2021-01,12/22/2020,01/21/2021,30,E20235589,N,38.07,Basic Water and Sewer,Yes,4,38.07,0
FHA REPOSSESSED HOUSES (GROUP V),FHA,FHA REPOSSESSED HOUSES (GROUP V),198-15 116TH AVENUE,AMR,,260,397,Q026000,FEDERAL,NY005012090P,NEW YORK CITY WATER BOARD,9814295,2021-02,01/21/2021,02/22/2021,32,E20235589,N,82.67,Basic Water and Sewer,Yes,8,82.67,0
FHA REPOSSESSED HOUSES (GROUP V),FHA,FHA REPOSSESSED HOUSES (GROUP V),198-15 116TH AVENUE,AMR,,260,397,Q026000,FEDERAL,NY005012090P,NEW YORK CITY WATER BOARD,9924086,2021-03,02/22/2021,03/24/2021,30,E20235589,N,38.07,Basic Water and Sewer,Yes,4,38.07,0
FHA REPOSSESSED HOUSES (GROUP V),FHA,FHA REPOSSESSED HOUSES (GROUP V),198-15 116TH AVENUE,AMR,,260,397,Q026000,FEDERAL,NY005012090P,NEW YORK CITY WATER BOARD,10032122,2021-04,03/24/2021,04/22/2021,29,E20235589,N,51.67,Basic Water and Sewer,Yes,5,51.67,0
FHA REPOSSESSED HOUSES (GROUP V),FHA,FHA REPOSSESSED HOUSES (GROUP V),198-15 116TH AVENUE,AMR,,260,397,Q026000,FEDERAL,NY005012090P,NEW YORK CITY WATER BOARD,10100273,2021-05,04/22/2021,05/24/2021,32,E20235589,N,72.34,Basic Water and Sewer,Yes,7,72.34,0
FHA REPOSSESSED HOUSES (GROUP V),FHA,FHA REPOSSESSED HOUSES (GROUP V),198-15 116TH AVENUE,AMR,,260,397,Q026000,FEDERAL,NY005012090P,NEW YORK CITY WATER BOARD,10199663,2021-06,05/24/2021,06/23/2021,30,E20235589,N,51.67,Basic Water and Sewer,Yes,5,51.67,0
FHA REPOSSESSED HOUSES (GROUP V),FHA,FHA REPOSSESSED HOUSES (GROUP V),198-15 116TH AVENUE,AMR,,260,397,Q026000,FEDERAL,NY005012090P,NEW YORK CITY WATER BOARD,10272133,2021-07,06/23/2021,07/22/2021,29,E20235589,N,38.25,Basic Water and Sewer,Yes,3,38.25,0
FHA REPOSSESSED HOUSES (GROUP V),FHA,FHA REPOSSESSED HOUSES (GROUP V),198-15 116TH AVENUE,AMR,,260,397,Q026000,FEDERAL,NY005012090P,NEW YORK CITY WATER BOARD,10382234,2021-08,07/22/2021,08/24/2021,33,E20235589,N,41.88,Basic Water and Sewer,Yes,5,41.88,0
FHA REPOSSESSED HOUSES (GROUP V),FHA,FHA REPOSSESSED HOUSES (GROUP V),198-15 116TH AVENUE,AMR,,260,397,Q026000,FEDERAL,NY005012090P,NEW YORK CITY WATER BOARD,10490417,2021-09,08/24/2021,09/20/2021,27,E20235589,N,42.48,Basic Water and Sewer,Yes,4,42.48,0
FHA REPOSSESSED HOUSES (GROUP V),FHA,FHA REPOSSESSED HOUSES (GROUP V),198-15 116TH AVENUE,AMR,,260,397,Q026000,FEDERAL,NY005012090P,NEW YORK CITY WATER BOARD,10587399,2021-10,09/20/2021,10/20/2021,30,E20235589,N,53.10,Basic Water and Sewer,Yes,5,53.1,0
FHA REPOSSESSED HOUSES (GROUP V),FHA,FHA REPOSSESSED HOUSES (GROUP V),198-15 116TH AVENUE,AMR,,260,397,Q026000,FEDERAL,NY005012090P,NEW YORK CITY WATER BOARD,10712215,2021-11,10/20/2021,11/18/2021,29,E20235589,N,42.48,Basic Water and Sewer,Yes,4,42.48,0
FHA REPOSSESSED HOUSES (GROUP V),FHA,FHA REPOSSESSED HOUSES (GROUP V),198-15 116TH AVENUE,AMR,,260,397,Q026000,FEDERAL,NY005012090P,NEW YORK CITY WATER BOARD,10786288,2021-12,11/18/2021,12/20/2021,32,E20235589,N,42.48,Basic Water and Sewer,Yes,4,42.48,0
